nasa_host,planet_count,status,hyg_id,hyg_name,hyg_distance_ly,nasa_distance_ly,method,evidence,angular_separation_arcsec,distance_difference_percent,candidate_hyg_ids,notes
Kepler-958,1,unmatched_other,,,,1466.963324747928,unassigned,Kepler-958,,,,Position candidates require review; component identity is preserved.
Kepler-959,1,unmatched_other,,,,2634.459648167674,unassigned,Kepler-959,,,,Position candidates require review; component identity is preserved.
Kepler-96,1,unmatched_other,,,,400.78421850211134,unassigned,Kepler-96,,,,Position candidates require review; component identity is preserved.
Kepler-960,1,unmatched_other,,,,929.2717051354364,unassigned,Kepler-960,,,,Position candidates require review; component identity is preserved.
Kepler-961,1,unmatched_other,,,,1873.161739120137,unassigned,Kepler-961,,,,Position candidates require review; component identity is preserved.
Kepler-962,1,unmatched_other,,,,1342.0878324115183,unassigned,Kepler-962,,,,Position candidates require review; component identity is preserved.
Kepler-963,2,unmatched_other,,,,2516.276884702012,unassigned,Kepler-963,,,,Position candidates require review; component identity is preserved.
Kepler-964,1,unmatched_other,,,,1482.7916937585214,unassigned,Kepler-964,,,,Position candidates require review; component identity is preserved.
Kepler-965,1,unmatched_other,,,,1900.9306931189408,unassigned,Kepler-965,,,,Position candidates require review; component identity is preserved.
Kepler-966,1,unmatched_other,,,,3352.2352501726878,unassigned,Kepler-966,,,,Position candidates require review; component identity is preserved.
Kepler-967,2,unmatched_other,,,,1854.3490392534356,unassigned,Kepler-967,,,,Position candidates require review; component identity is preserved.
Kepler-968,3,unmatched_other,,,,946.9102420423579,unassigned,Kepler-968,,,,Position candidates require review; component identity is preserved.
Kepler-969,2,unmatched_other,,,,1273.1644666724162,unassigned,Kepler-969,,,,Position candidates require review; component identity is preserved.
Kepler-97,2,unmatched_other,,,,1307.5837492128642,unassigned,Kepler-97,,,,Position candidates require review; component identity is preserved.
Kepler-970,1,unmatched_other,,,,1081.3551625009768,unassigned,Kepler-970,,,,Position candidates require review; component identity is preserved.
Kepler-971,1,unmatched_other,,,,1104.1110929742738,unassigned,Kepler-971,,,,Position candidates require review; component identity is preserved.
Kepler-972,1,unmatched_other,,,,3907.4512519599,unassigned,Kepler-972,,,,Position candidates require review; component identity is preserved.
Kepler-973,1,unmatched_other,,,,1071.488932075045,unassigned,Kepler-973,,,,Position candidates require review; component identity is preserved.
Kepler-974,2,unmatched_other,,,,438.06389247513516,unassigned,Kepler-974,,,,Position candidates require review; component identity is preserved.
Kepler-975,2,unmatched_other,,,,1389.7131866857173,unassigned,Kepler-975,,,,Position candidates require review; component identity is preserved.
Kepler-976,1,unmatched_other,,,,3302.039783642081,unassigned,Kepler-976,,,,Position candidates require review; component identity is preserved.
Kepler-977,1,unmatched_other,,,,1855.0176598277549,unassigned,Kepler-977,,,,Position candidates require review; component identity is preserved.
Kepler-978,1,unmatched_other,,,,2226.089032319871,unassigned,Kepler-978,,,,Position candidates require review; component identity is preserved.
Kepler-979,1,unmatched_other,,,,1880.301302228357,unassigned,Kepler-979,,,,Position candidates require review; component identity is preserved.
Kepler-98,1,unmatched_other,,,,1142.5747145984094,unassigned,Kepler-98,,,,Position candidates require review; component identity is preserved.
Kepler-980,1,unmatched_other,,,,3135.889201705618,unassigned,Kepler-980,,,,Position candidates require review; component identity is preserved.
Kepler-981,1,unmatched_other,,,,2863.920444582734,unassigned,Kepler-981,,,,Position candidates require review; component identity is preserved.
Kepler-982,1,unmatched_other,,,,2614.0748745603773,unassigned,Kepler-982,,,,Position candidates require review; component identity is preserved.
Kepler-983,1,unmatched_other,,,,2330.1818402681697,unassigned,Kepler-983,,,,Position candidates require review; component identity is preserved.
Kepler-984,1,unmatched_other,,,,1500.9325114871267,unassigned,Kepler-984,,,,Position candidates require review; component identity is preserved.
Kepler-985,1,unmatched_other,,,,2215.779229220245,unassigned,Kepler-985,,,,Position candidates require review; component identity is preserved.
Kepler-986,1,unmatched_other,,,,1788.5241591026424,unassigned,Kepler-986,,,,Position candidates require review; component identity is preserved.
Kepler-987,1,unmatched_other,,,,2981.480249366957,unassigned,Kepler-987,,,,Position candidates require review; component identity is preserved.
Kepler-988,1,unmatched_other,,,,994.4149184568016,unassigned,Kepler-988,,,,Position candidates require review; component identity is preserved.
Kepler-989,1,unmatched_other,,,,1604.6176239632796,unassigned,Kepler-989,,,,Position candidates require review; component identity is preserved.
Kepler-99,1,unmatched_other,,,,679.6087826846009,unassigned,Kepler-99,,,,Position candidates require review; component identity is preserved.
Kepler-990,2,unmatched_other,,,,2616.30578418396,unassigned,Kepler-990,,,,Position candidates require review; component identity is preserved.
Kepler-991,1,unmatched_other,,,,1270.5780465971225,unassigned,Kepler-991,,,,Position candidates require review; component identity is preserved.
Kepler-992,1,unmatched_other,,,,846.8291575399752,unassigned,Kepler-992,,,,Position candidates require review; component identity is preserved.
Kepler-993,1,unmatched_other,,,,1058.1263052799902,unassigned,Kepler-993,,,,Position candidates require review; component identity is preserved.
Kepler-994,1,unmatched_other,,,,613.6893171842698,unassigned,Kepler-994,,,,Position candidates require review; component identity is preserved.
Kepler-995,1,unmatched_other,,,,1988.3732179847998,unassigned,Kepler-995,,,,Position candidates require review; component identity is preserved.
Kepler-996,1,unmatched_other,,,,3967.9532600263556,unassigned,Kepler-996,,,,Position candidates require review; component identity is preserved.
Kepler-997,1,unmatched_other,,,,1525.0028521626225,unassigned,Kepler-997,,,,Position candidates require review; component identity is preserved.
Kepler-998,1,unmatched_other,,,,3217.0890935019784,unassigned,Kepler-998,,,,Position candidates require review; component identity is preserved.
Kepler-999,1,unmatched_other,,,,1777.7577370742126,unassigned,Kepler-999,,,,Position candidates require review; component identity is preserved.
L 168-9,1,unmatched_other,,,,82.02702437025007,unassigned,L 168-9,,,,Position candidates require review; component identity is preserved.
L 363-38,1,unmatched_other,,,,33.36416665853426,unassigned,L 363-38,,,,Position candidates require review; component identity is preserved.
L 98-59,5,unmatched_other,,,,34.63585037525184,unassigned,L 98-59,,,,Position candidates require review; component identity is preserved.
LHS 1140,2,unmatched_other,,,,48.87812092100887,unassigned,LHS 1140,,,,Position candidates require review; component identity is preserved.
LHS 1478,1,unmatched_other,,,,59.450479904697104,unassigned,LHS 1478,,,,Position candidates require review; component identity is preserved.
LHS 1678,3,unmatched_other,,,,64.83401707528967,unassigned,LHS 1678,,,,Position candidates require review; component identity is preserved.
LHS 1815,1,unmatched_other,,,,97.33289086374141,unassigned,LHS 1815,,,,Position candidates require review; component identity is preserved.
LHS 1903,4,unmatched_other,,,,116.41075586552687,unassigned,LHS 1903,,,,Position candidates require review; component identity is preserved.
LHS 3154,1,unmatched_other,,,,51.40420206642505,unassigned,LHS 3154,,,,Position candidates require review; component identity is preserved.
LHS 3844,1,unmatched_other,,,,48.54707219762638,unassigned,LHS 3844,,,,Position candidates require review; component identity is preserved.
LHS 475,1,unmatched_other,,,,40.708882128337606,unassigned,LHS 475,,,,Position candidates require review; component identity is preserved.
LP 261-75 A,1,unmatched_other,,,,110.65833583173666,unassigned,LP 261-75 A,,,,Position candidates require review; component identity is preserved.
LP 714-47,1,unmatched_other,,,,171.61043969944166,unassigned,LP 714-47,,,,Position candidates require review; component identity is preserved.
LP 791-18,3,unmatched_other,,,,86.40763067936366,unassigned,LP 791-18,,,,Position candidates require review; component identity is preserved.
LP 890-9,2,unmatched_other,,,,105.77186098078442,unassigned,LP 890-9,,,,Position candidates require review; component identity is preserved.
LSPM J2116+0234,1,unmatched_other,,,,57.5003909223287,unassigned,LSPM J2116+0234,,,,Position candidates require review; component identity is preserved.
LTT 1445 A,2,unmatched_nearby,,,,22.40462743885848,unassigned,LTT 1445 A,,,118187; 119616,Position candidates require review; component identity is preserved.
LTT 3780,2,unmatched_other,,,,71.69373801142822,unassigned,LTT 3780,,,,Position candidates require review; component identity is preserved.
LTT 9779,1,unmatched_other,,,,262.35138401315,unassigned,LTT 9779,,,,Position candidates require review; component identity is preserved.
LkCa 15,2,unmatched_other,,,,515.8228344865838,unassigned,LkCa 15,,,,Position candidates require review; component identity is preserved.
Luhman 16 A,1,unmatched_other,,,,,unassigned,Luhman 16 A,,,,Position candidates require review; component identity is preserved.
Lupus-TR-3,1,unmatched_other,,,,2522.5227793352874,unassigned,Lupus-TR-3,,,,Position candidates require review; component identity is preserved.
M62H,1,unmatched_other,,,,,unassigned,M62H,,,,Position candidates require review; component identity is preserved.
MASCARA-1,1,unmatched_other,,,,594.4950143556396,unassigned,MASCARA-1,,,,Position candidates require review; component identity is preserved.
MASCARA-4,1,unmatched_other,,,,556.7358905073722,unassigned,MASCARA-4,,,,Position candidates require review; component identity is preserved.
MOA-2007-BLG-192L,1,unmatched_other,,,,7044.977758681656,unassigned,MOA-2007-BLG-192L,,,,Position candidates require review; component identity is preserved.
MOA-2007-BLG-400L,1,unmatched_other,,,,22472.174424683617,unassigned,MOA-2007-BLG-400L,,,,Position candidates require review; component identity is preserved.
MOA-2008-BLG-310L,1,unmatched_other,,,,25114.041084189237,unassigned,MOA-2008-BLG-310L,,,,Position candidates require review; component identity is preserved.
MOA-2008-BLG-379L,1,unmatched_other,,,,10763.16046465253,unassigned,MOA-2008-BLG-379L,,,,Position candidates require review; component identity is preserved.
MOA-2009-BLG-266L,1,unmatched_other,,,,9915.153882588997,unassigned,MOA-2009-BLG-266L,,,,Position candidates require review; component identity is preserved.
